-531.59,-402.03,989.27,-101.49,161.38,317.03,936.68,212.77,267.16,774.57,-463.19,703.34,-976.41,217.17,148.10,663.81,189.54,868.10,336.52,120.47
433.22,-830.90,679.41,-264.99,-89.58,-679.29,-68.49,-327.43,-222.74,589.53,748.65,-935.19,517.25,564.57,893.83,31.29,-68.65,-3.79,604.89,-646.83
273.59,407.94,210.57,-488.64,-951.12,-53.12,859.08,384.47,123.69,-583.19,-689.44,759.84,-602.51,-851.02,-205.73,662.82,-353.55,279.37,-159.66,-969.48
-861.90,-239.75,-134.33,240.01,-735.21,8.16,-503.42,-829.14,666.24,-667.62,-49.81,336.72,-920.65,-447.11,17.66,281.61,-38.03,174.98,-348.37,-430.21
748.63,581.51,440.68,187.07,684.68,238.64,-232.45,305.00,354.13,-917.73,-355.99,206.91,-386.38,289.91,-644.03,-514.54,131.60,-717.20,-264.40,641.47
383.47,147.36,45.91,-680.04,562.84,439.41,-207.08,986.70,-111.51,-561.97,-273.30,91.54,-635.17,386.64,299.16,-587.63,174.48,-951.61,-672.95,150.05
497.37,330.60,-947.01,172.19,-509.04,847.07,-159.29,-79.49,-912.18,-179.28,433.37,-716.40,463.28,118.95,-573.65,-859.62,446.47,80.04,676.71,-53.72
355.80,-649.79,-621.45,959.72,-959.29,873.13,475.17,38.01,15.53,710.59,509.16,772.06,-608.45,297.86,-670.71,-525.23,-163.22,800.45,375.34,35.50
940.53,174.76,769.69,663.48,-918.94,-279.26,541.85,-755.90,-898.03,460.75,441.87,577.76,-661.91,84.42,420.76,-189.90,86.44,745.02,443.71,943.95
-751.60,403.21,67.46,-750.55,-635.72,179.36,-814.97,727.36,-145.01,218.77,-317.55,-762.44,648.73,984.44,-825.80,265.91,-371.54,573.14,-941.58,596.78
-768.33,686.39,-68.30,-359.50,210.53,-785.12,-190.05,-717.83,-432.58,953.70,-534.79,-547.66,-51.34,-996.40,-601.95,-895.84,-666.97,473.73,-351.04,832.28
286.43,265.48,-674.79,937.48,237.96,909.18,-511.01,295.85,359.04,-346.29,817.19,-23.74,-922.71,166.35,-570.89,-33.01,419.81,-937.74,78.23,744.85
387.60,-179.28,591.08,346.21,414.67,587.24,-547.63,815.12,-757.32,806.25,536.28,759.61,-494.53,153.94,-128.50,107.93,210.50,498.16,-897.11,-325.13
-735.48,862.88,612.49,-359.18,-543.19,679.01,-777.44,-976.99,346.92,389.07,-778.77,-193.71,-192.54,-759.14,100.81,63.79,-798.87,-34.60,-488.17,-998.45
-721.90,97.13,-562.53,-722.85,-227.57,-347.97,582.75,214.53,-939.18,-399.39,-937.69,697.86,878.54,-182.80,106.39,672.14,288.65,479.97,883.24,-424.50
-153.43,-116.74,-961.55,-743.97,953.81,-359.51,-551.06,-421.51,853.78,-352.12,666.58,-823.61,-912.59,-477.73,986.14,-103.35,-386.67,-279.33,-400.02,833.83
400.54,961.54,-681.39,432.79,978.56,886.08,-225.87,674.10,69.61,-264.35,696.47,-361.42,-307.23,919.43,642.91,405.06,771.28,-120.51,-681.63,-12.67
928.01,58.71,346.34,490.14,732.05,-190.50,-646.77,940.29,-512.38,-978.02,746.38,-851.30,588.90,567.04,-605.19,-654.47,392.73,767.20,-781.39,510.28
891.58,594.92,715.44,-33.24,-305.16,149.83,652.57,-35.01,705.18,641.16,317.04,-931.83,790.78,936.44,-365.86,760.42,-79.22,-961.36,985.35,449.45
-466.29,-338.43,-557.19,769.61,-938.89,-479.68,-203.78,349.10,620.57,117.45,640.99,-488.87,-104.55,-679.51,126.15,978.24,-580.22,330.70,-874.74,708.03
150.56,-213.47,239.46,613.66,-818.08,-433.00,232.07,-147.01,-716.58,-878.16,-293.44,206.30,194.11,697.73,-413.08,-602.98,586.35,-226.65,613.91,941.50
-625.79,-91.47,-644.04,-806.55,232.51,-469.13,333.26,482.04,-273.56,271.75,-853.74,-806.64,-954.61,135.24,-325.42,-616.15,106.21,-216.37,505.23,-251.24
943.49,400.37,377.90,-290.72,29.06,-564.36,-679.62,-487.54,354.49,-13.20,-110.28,518.48,-838.84,713.20,132.28,563.20,-89.27,530.62,-442.06,566.28
19.65,780.37,243.19,-707.12,668.68,355.77,-96.80,130.22,532.29,238.77,881.41,-991.26,-791.32,-248.60,102.05,-883.66,115.87,-141.45,-506.26,-297.62
-991.87,-264.86,-610.91,802.48,-527.06,953.59,829.38,-441.94,199.20,-85.38,-191.30,-671.19,-994.56,3.99,-821.31,557.00,-679.70,298.99,645.33,810.87
-505.64,-990.86,611.40,-534.89,951.71,-316.75,248.25,-219.18,-486.55,-712.35,287.48,165.55,-355.14,777.52,539.29,764.13,-507.10,829.19,19.12,-609.98
-541.52,849.82,199.43,445.18,323.42,-376.97,234.96,-720.84,-497.44,-15.79,919.53,-374.56,-200.62,-976.07,-823.83,428.85,373.30,-480.05,-532.84,860.02
162.96,-494.20,121.85,31.57,882.86,523.88,898.43,-875.17,-750.06,-782.95,-396.81,-44.05,-813.00,320.07,974.74,-166.68,-291.01,-928.99,-846.54,54.07
421.84,195.69,939.59,508.28,-466.22,828.75,-647.60,-611.57,973.26,-347.20,-952.94,-529.90,497.65,-581.94,-642.78,-554.85,13.21,-531.76,-104.42,-35.86
24.70,-234.16,-206.75,-103.48,83.51,268.34,-693.60,959.02,-524.39,-388.69,-520.07,-532.06,874.25,407.21,626.77,-682.84,135.98,-581.51,524.92,-251.48
912.44,523.66,-988.53,286.74,-164.12,-136.04,-896.00,165.87,687.50,-812.65,-114.44,181.08,-780.93,823.23,913.97,108.92,851.49,670.84,898.02,537.21
-989.19,234.66,-776.17,-685.58,851.43,618.50,867.99,-716.61,23.06,-658.46,-562.09,-869.16,-435.17,509.22,368.34,512.00,-880.94,-161.58,-17.29,-410.44
270.90,889.92,904.07,634.27,-698.39,-898.59,-869.24,63.06,-369.62,-824.25,222.87,-360.24,-960.10,-273.96,-525.48,665.28,931.98,389.70,-655.33,-372.27
332.29,-408.03,70.45,-227.69,726.76,-484.02,-957.65,674.77,-529.78,-432.69,-58.68,-175.65,-264.48,-407.69,-400.77,-650.73,368.52,100.95,-300.64,-557.92
152.41,351.81,390.86,-843.84,-635.70,501.53,-486.22,887.26,96.44,475.15,854.59,-866.52,943.34,553.20,636.37,235.09,-186.12,237.53,-228.34,-416.85
745.85,-897.97,-748.39,-69.04,481.60,345.81,398.95,-59.75,-592.54,-495.19,-134.82,-379.98,-711.92,-467.97,376.23,-429.19,903.80,183.59,416.67,238.31
601.97,732.71,-694.20,-956.51,183.67,-453.32,-244.39,209.31,845.76,-445.22,-318.19,-905.02,-730.46,-856.75,720.97,126.40,34.45,-473.67,-599.43,-94.25
833.57,-883.74,-158.51,-781.17,613.88,441.59,-585.92,286.37,930.67,-627.33,705.37,572.67,-545.69,84.98,-588.82,287.38,-729.46,876.42,-428.98,776.80
450.31,164.54,-780.86,548.90,891.53,20.63,954.33,570.38,935.83,-490.29,-316.19,586.49,899.51,963.29,-596.74,-528.83,-781.55,833.44,-712.24,838.18
758.33,999.78,-952.63,702.88,873.01,934.53,-766.75,365.31,-583.13,-334.01,-390.92,720.84,438.76,887.66,-686.19,-199.48,620.89,-463.31,-240.03,995.96
681.81,22.11,-178.40,-924.57,-75.06,-954.69,814.84,-329.53,-900.73,58.84,-782.48,806.53,-468.86,-523.23,527.00,536.92,332.35,-138.21,-327.89,-542.94
371.40,-245.59,-192.37,-906.69,595.21,21.81,334.28,-302.88,-254.99,-952.74,-383.20,872.71,-744.51,-675.79,133.85,-220.33,284.78,-776.54,594.35,-908.66
628.75,-315.47,536.93,691.79,-763.01,-486.12,978.88,328.99,-384.22,586.52,174.64,-93.09,-425.73,-208.06,746.10,-358.45,-458.74,-278.68,927.91,637.07
-931.87,470.99,653.78,-96.13,-500.54,697.28,-947.53,189.81,473.37,-432.75,542.52,51.38,865.35,-750.87,-477.81,158.76,477.64,-850.20,-107.25,-656.03
394.77,-316.97,631.87,107.85,349.88,-820.11,-402.23,-969.29,289.70,-424.61,684.32,792.34,-788.75,-565.07,14.83,927.35,958.52,967.33,-910.02,-262.33
939.54,-626.40,-987.18,-111.19,362.54,-319.26,788.97,-507.55,670.43,403.52,-89.87,936.39,-68.39,-609.32,-944.35,915.83,-339.95,56.27,-850.80,866.69
529.20,-875.09,-185.74,-398.90,507.09,-583.64,582.54,-915.60,928.59,76.95,42.34,-383.05,-18.28,5.75,95.23,690.15,-186.45,282.83,816.71,440.65
358.43,233.31,363.61,-866.56,554.11,573.84,-496.72,-639.72,918.96,-141.12,476.03,707.97,-448.48,817.81,329.39,361.41,221.02,938.16,-299.30,-1.85
-24.45,672.86,-496.10,-172.80,-245.50,-509.66,19.46,-242.93,558.78,-275.32,-583.61,946.58,47.38,874.02,-673.92,783.61,-840.73,15.96,-958.67,599.28
-631.88,423.23,-392.72,-38.98,261.01,925.28,-216.90,56.37,-968.41,166.77,368.28,122.35,-169.10,68.03,-850.59,322.50,-104.25,-139.05,-38.90,336.25
-178.22,-52.86,-567.27,-470.53,422.67,291.22,-250.17,-297.47,-457.55,625.04,-771.31,-464.41,483.43,-260.18,316.50,877.29,791.16,-923.31,-20.93,-910.51
-862.29,-190.51,-218.22,-97.25,-554.07,-209.54,317.24,792.04,-611.71,-500.81,82.03,-367.23,-970.32,-352.78,-714.32,154.48,167.40,-315.98,320.89,40.66
-811.95,755.57,77.81,-371.62,818.28,980.67,-785.93,101.74,936.51,-937.54,-947.29,510.62,703.44,187.90,407.48,-373.93,372.71,311.72,-449.37,-126.76
-364.69,415.38,7.03,-769.01,306.55,781.16,-424.94,-187.11,-282.44,460.54,-520.12,-139.31,-490.62,-58.00,108.94,655.70,822.77,-943.59,-624.07,404.49
-415.91,206.13,783.08,872.68,-889.26,-693.99,-541.95,183.82,83.93,974.98,-79.33,-869.56,-656.98,-121.92,664.93,-521.72,104.71,17.46,463.28,-507.77
-144.70,916.42,305.51,843.90,993.80,-849.71,-616.99,451.42,-826.60,726.85,317.59,-30.90,-925.54,-162.40,837.36,531.07,-524.26,468.06,-278.63,909.62
-477.74,716.48,593.37,989.34,40.34,500.86,-571.23,670.23,961.69,252.35,-467.27,-392.20,-675.51,-909.65,296.42,400.27,618.17,-32.73,844.36,-681.97
-547.75,341.28,-722.19,86.55,-217.38,-475.91,-975.46,-987.27,561.73,704.70,967.01,-428.80,-216.13,-937.09,383.67,-806.00,205.76,501.25,-386.45,-672.00
-469.05,-562.28,952.26,-325.33,726.82,-88.21,32.10,-353.03,941.96,550.25,922.54,648.56,-53.95,329.60,56.45,-76.11,-60.75,686.72,-558.27,723.92
-923.71,-572.36,309.21,538.51,516.92,-509.75,-811.31,-972.26,508.69,819.90,816.33,364.86,358.42,482.65,-950.56,-434.52,939.03,-595.20,-425.83,592.26
-748.12,797.56,-244.21,408.42,-812.28,898.01,-499.45,-858.19,-944.65,-69.50,295.06,771.12,-263.79,-677.90,613.24,748.30,824.10,-986.48,311.70,279.51
-531.18,-924.33,740.42,384.50,807.82,387.47,661.48,221.39,-72.63,-494.02,-790.38,136.29,-112.84,-354.87,-525.93,-766.74,-648.32,368.67,-911.44,-872.63
276.39,478.23,-152.42,-561.01,-484.30,177.81,190.48,213.37,-346.16,202.03,612.33,-624.88,436.13,700.50,-902.59,-498.34,-318.67,241.30,299.45,631.22
-336.67,467.30,188.17,838.98,33.78,-496.25,-393.07,-912.89,257.78,-911.29,994.03,50.03,135.49,-743.60,-580.41,631.36,-486.78,936.70,-677.72,-25.42
520.79,847.79,-61.74,-286.70,82.96,597.91,-783.25,-556.34,-618.05,516.93,846.47,-271.94,-258.32,-542.93,481.19,378.25,611.27,-440.53,-948.78,-317.93
-821.91,321.11,-157.93,163.17,-653.35,456.02,-928.88,138.67,589.86,136.41,-227.78,428.35,737.78,618.66,45.07,-98.06,926.73,-719.03,798.37,-635.03
-759.08,-358.28,658.52,369.52,-181.44,492.84,-516.03,332.37,702.17,448.16,-796.23,6.36,266.27,-499.37,-423.50,-643.93,857.67,823.07,93.21,-932.78
-573.18,-20.52,119.56,-856.68,226.92,-318.84,-564.06,437.76,-907.43,85.98,-892.42,-187.73,-85.37,-140.82,-71.21,436.40,946.92,973.02,-910.89,-599.68
-354.19,18.79,714.83,949.10,216.93,544.53,-962.70,-105.75,588.54,437.27,-358.79,894.48,912.19,-502.96,166.28,-623.13,-215.58,111.88,372.40,-731.19
-498.71,-462.16,446.76,-765.52,-803.86,572.27,211.83,466.77,861.49,30.36,554.49,748.03,378.72,-62.53,815.29,-654.17,-879.86,-725.13,-571.47,977.41
-486.75,-875.22,242.35,835.21,954.52,-71.41,43.57,237.15,124.61,837.03,337.34,-391.17,196.56,752.65,-73.74,-558.10,-91.24,981.53,-959.05,696.31
-900.25,-367.78,-796.93,-257.19,-173.54,24.18,939.72,192.90,858.74,-246.71,50.29,802.72,131.81,-13.25,-954.13,750.87,170.10,-149.83,-981.87,883.61
918.74,-306.00,469.59,599.98,569.85,346.12,-948.93,-589.18,-130.83,-604.24,-657.08,-835.87,576.43,15.80,901.06,188.97,708.12,278.62,-331.64,960.45
384.50,461.18,261.78,-316.42,-914.13,703.85,-46.99,111.19,627.31,-688.54,537.01,-867.15,223.48,-222.66,639.74,748.46,440.68,-696.47,71.05,-687.23
494.37,832.10,581.50,-568.83,-447.08,936.32,-341.20,480.58,-607.98,-671.97,632.57,657.35,-775.23,-768.29,-230.59,93.70,708.63,703.78,400.73,787.16
266.30,-573.82,-593.50,909.63,413.10,-292.88,-174.92,688.79,593.17,387.98,928.67,193.77,360.40,-780.56,-427.24,138.92,848.66,-1.36,-11.41,-201.11
800.84,-27.64,-594.62,-872.18,-420.33,-659.19,143.38,-389.17,279.69,412.55,-847.83,-215.66,-614.69,-598.83,-270.13,-425.90,484.94,-225.02,-23.60,-173.75
761.09,-224.54,-159.34,136.69,928.66,212.64,264.04,-899.75,-681.42,-85.79,-795.56,579.10,349.24,831.63,53.65,-59.76,-702.67,956.05,-853.93,957.94
890.95,844.59,-142.47,-219.40,-332.89,100.41,834.72,844.70,-999.74,399.17,-202.86,98.61,333.56,313.88,587.95,78.02,936.64,-348.60,-405.68,-527.87
-591.19,-433.76,84.91,-325.54,856.53,-602.93,352.40,768.40,409.69,136.22,-325.38,-463.18,704.29,683.51,-253.91,294.00,469.48,-572.79,-817.37,-750.11
-177.81,347.27,361.40,-185.11,203.32,-83.37,210.25,-423.76,991.92,927.90,-626.83,898.91,353.95,-254.65,198.96,85.70,-886.85,492.62,-843.97,465.44
37.19,-141.25,-463.75,-605.31,472.77,-45.93,-465.49,766.83,-299.55,-793.64,-858.84,-266.16,-168.48,142.47,-782.26,337.12,769.23,-953.89,-574.81,719.62
89.35,116.35,-100.49,-370.36,45.91,-356.09,-811.02,493.03,407.09,-777.20,-804.49,-727.45,-430.80,-127.91,120.82,-385.56,-257.97,790.78,213.00,448.51
51.44,-956.56,-992.50,127.01,-686.40,-693.38,92.04,711.88,765.15,-524.53,-518.28,-312.07,726.60,-995.08,879.72,-850.70,377.19,-571.90,927.24,-247.73
-679.35,-101.88,-643.54,567.72,-964.25,-741.76,-478.61,-506.17,-168.20,-815.24,794.09,879.37,-390.27,34.99,-521.07,836.61,684.96,767.15,479.44,-575.56
-304.52,-630.56,-603.11,-778.12,-450.58,-173.48,-772.67,-493.51,468.45,-725.11,-431.41,-106.19,913.33,375.10,388.31,113.33,188.85,621.34,-277.32,-222.67
-488.39,27.73,569.70,-558.55,280.10,355.90,-288.80,782.27,-200.03,512.59,-891.40,34.29,670.65,418.66,797.31,-354.89,-53.67,-380.28,731.65,-607.10
311.49,-649.47,-96.04,-308.25,-895.79,561.05,-708.99,-250.09,-265.63,166.73,12.69,-763.43,44.44,353.56,-712.17,551.52,699.94,-111.15,-919.47,-187.70
256.05,789.15,550.72,161.66,705.01,737.58,-27.98,357.86,412.16,-962.79,-526.20,350.87,-918.42,-888.46,683.65,598.56,883.28,-998.91,-93.58,-863.85
-597.37,-799.61,-773.05,-669.06,449.62,-679.85,-430.17,264.85,-463.07,727.59,639.72,-433.25,-489.99,642.29,-61.98,519.45,-357.33,510.94,-905.97,-183.23
-655.89,-191.16,772.77,642.76,328.32,-951.56,-368.17,-117.56,466.99,-329.83,-150.99,247.11,-780.45,799.72,-616.70,-595.63,-730.83,984.70,-580.09,990.03
199.84,152.62,-703.82,314.93,86.01,536.06,262.55,-582.84,844.94,-537.93,999.38,853.79,834.86,41.30,685.94,227.21,597.88,657.87,-450.94,122.00
-568.44,722.09,-764.37,-911.03,-158.72,485.76,899.95,-850.00,922.29,808.10,472.18,-743.69,810.78,254.34,126.45,416.11,313.69,-975.51,10.58,379.13
732.96,762.16,361.65,401.85,274.15,-216.87,-571.35,-815.92,175.31,-514.80,97.12,375.05,-442.29,-801.90,-604.61,-120.98,613.62,510.68,362.03,-356.05
-218.97,-267.12,638.62,-874.67,299.18,901.15,3.17,495.36,-391.67,-343.84,207.85,-431.64,-529.12,-851.43,-957.67,-599.79,165.93,-872.79,-860.67,-399.27
-762.64,-504.22,26.76,709.73,600.80,-964.04,-392.91,130.76,-721.75,-929.61,736.12,760.17,859.08,220.69,410.54,554.91,12.31,-988.40,-977.59,873.42
632.55,522.22,776.51,825.69,-91.39,558.53,94.16,444.87,-525.44,-931.92,-761.37,776.06,-720.07,916.01,942.07,366.82,-47.35,620.28,219.12,833.03
-725.99,513.68,-101.45,-818.73,313.91,12.50,-413.44,364.02,209.34,989.05,589.52,929.67,65.22,129.78,-697.87,123.19,562.07,904.20,854.52,-281.46
-263.71,-61.62,245.26,-643.90,-869.44,-681.51,623.81,-449.62,510.16,-670.36,-660.20,198.07,335.43,503.72,355.76,899.37,951.93,-755.16,921.39,-701.72
51.20,-535.92,31.37,-982.27,164.44,-135.35,-185.05,-443.93,240.06,817.74,-838.71,554.79,9.80,-0.69,-261.80,784.05,486.46,199.48,-687.01,303.66
892.31,-178.49,151.29,-216.34,531.29,-177.62,690.32,-249.78,21.32,508.65,561.27,-223.22,-571.05,808.67,802.85,718.63,21.50,331.10,-729.45,-383.91
-220.44,-245.26,-477.51,976.14,738.84,-37.01,-750.42,117.13,-961.26,-307.73,442.22,516.53,-980.09,-509.21,481.88,136.26,-26.05,-154.33,-700.69,214.08
-219.72,-493.95,814.12,493.17,965.84,-266.22,800.24,-221.11,-952.68,881.71,-282.16,-306.72,796.34,-134.39,898.17,251.57,-954.72,185.40,-79.09,5.26
-830.52,-0.28,553.60,-730.45,601.69,393.32,-886.20,-78.33,-800.06,860.35,545.20,785.21,-217.67,294.40,610.56,695.99,150.50,774.27,354.15,802.89
-486.76,716.55,-967.89,159.37,514.63,833.90,567.92,964.48,243.00,164.49,759.99,245.60,-767.96,-99.79,-285.70,-39.77,-18.37,-208.99,353.06,342.07
621.51,-133.65,-32.80,-249.91,523.62,-365.14,475.69,-665.90,-788.50,-286.88,-406.07,-486.37,-986.03,723.19,560.37,936.82,-925.53,-103.91,-43.14,672.54
-597.56,750.51,379.97,51.18,-437.63,151.84,-476.18,137.96,748.67,-735.57,-115.88,229.63,756.26,-376.66,-652.90,399.69,-794.86,-880.92,-172.28,-963.34
-552.33,-160.07,357.71,-560.84,-116.08,-740.14,540.55,77.36,-370.09,-693.88,767.76,117.64,778.45,179.21,-670.64,782.89,-210.00,847.74,-34.90,543.30
-824.14,-630.83,279.12,-490.26,-361.20,531.60,961.35,-829.83,344.37,703.53,795.90,-61.75,885.80,-981.35,499.75,770.71,149.27,-721.32,-336.71,-216.09
-605.99,-623.86,789.35,-544.13,207.73,-261.00,507.45,179.16,-677.99,-214.46,-415.69,911.01,-749.67,-702.37,705.29,290.65,-998.10,-481.31,442.06,955.02
-729.74,148.33,-522.59,431.59,73.95,594.34,-125.48,-467.25,-720.31,648.05,-127.51,-52.33,50.63,939.03,-790.25,225.46,-727.74,210.58,83.48,-274.16
505.08,600.14,337.01,544.34,98.35,418.91,399.89,-357.56,-245.87,-865.46,106.28,-48.74,-285.27,808.21,186.25,-153.67,-265.30,659.99,-390.77,-633.03
-361.56,-883.28,-603.85,541.08,-535.20,519.63,-922.38,-382.52,-30.39,-186.74,-175.57,246.00,664.64,27.50,-211.80,-502.21,637.08,-905.57,497.89,229.85
724.54,-513.68,-332.13,-338.37,-598.49,-957.46,74.59,656.39,-500.22,-847.37,783.32,486.06,300.31,490.04,-482.29,910.44,-964.80,-812.53,709.94,777.54
-529.45,-470.14,469.50,217.67,956.21,-283.49,267.95,-91.75,-29.08,-661.03,-261.06,-490.93,-128.15,565.58,-901.30,-707.58,227.84,48.76,-869.70,604.92
-159.73,975.54,792.96,729.56,966.79,612.74,308.72,168.50,-196.72,878.79,541.89,-202.97,862.99,935.37,-918.64,914.21,574.75,-662.02,-724.45,400.39
-403.49,856.17,-389.88,-732.74,683.72,155.78,654.06,-510.34,-797.28,-712.25,263.93,-402.00,282.91,-555.36,876.09,797.56,-785.32,499.53,836.24,-646.73
452.77,462.40,-886.53,94.91,-759.42,-583.73,-3.01,-603.97,-304.03,382.18,-407.08,-752.22,-875.04,330.57,133.99,-362.29,-486.93,723.08,-628.48,-625.95
